시도별,2016,2016,2016,2016,2016,2016,2016,2016,2016,2016,2016,2016,2016,2016,2016,2016,2016,2016,2016,2016,2016,2016,2016,2016,2016,2016,2016,2016,2016,2016,2016,2016,2016,2016
시도별,근채류:면적 (ha),생산량 (톤),무:면적 (ha),생산량 (톤),노지무:면적 (ha),10a당 생산량 (kg),생산량 (톤),노지봄무:면적 (ha),10a당 생산량 (kg),생산량 (톤),일반봄무:면적 (ha),10a당 생산량 (kg),생산량 (톤),고랭지무:면적 (ha),10a당 생산량 (kg),생산량 (톤),노지가을무:면적 (ha),10a당 생산량 (kg),생산량 (톤),가을일반무:면적 (ha),10a당 생산량 (kg),생산량 (톤),가을총각무:면적 (ha),10a당 생산량 (kg),생산량 (톤),노지겨울무:면적 (ha),10a당 생산량 (kg),생산량 (톤),시설무:면적 (ha),10a당 생산량 (kg),생산량 (톤),당근:면적 (ha),10a당 생산량 (kg),생산량 (톤)
계,21485,1085223,19255,1012162,18409,5319,979231,7895,3984,314569,5288,4280,226349,2607,3384,88220,5414,7401,400686,4769,7734,368857,645,4935,31830,5100,5176,263976,846,3893,32931,2230,3276,73061
서울특별시,2,156,2,156,2,7800,156,0,0,0,0,0,0,0,0,0,2,7804,156,2,7804,156,0,0,0,0,0,0,0,0,0,0,0,0
부산광역시,23,1553,23,1553,22,6859,1509,4,3675,147,4,3680,147,0,0,0,18,7565,1362,18,7565,1362,0,0,0,0,0,0,1,4400,44,0,0,0
대구광역시,65,2982,65,2982,65,4588,2982,54,4320,2333,54,4321,2333,0,0,0,11,5898,649,11,5898,649,0,0,0,0,0,0,0,0,0,0,0,0
인천광역시,138,7491,138,7491,130,5591,7268,68,3237,2201,68,3237,2201,0,0,0,62,8173,5067,53,8621,4569,9,5535,498,0,0,0,8,2788,223,0,0,0
광주광역시,169,12402,169,12402,169,7338,12402,24,3500,840,24,3500,840,0,0,0,145,7974,11562,145,7974,11562,0,0,0,0,0,0,0,0,0,0,0,0
대전광역시,17,1208,17,1208,16,7256,1161,0,0,0,0,0,0,0,0,0,16,7256,1161,16,7256,1161,0,0,0,0,0,0,1,4665,47,0,0,0
울산광역시,28,1902,28,1902,28,6793,1902,2,2950,59,2,2930,59,0,0,0,26,7089,1843,26,7089,1843,0,0,0,0,0,0,0,0,0,0,0,0
세종특별자치시,37,3040,37,3040,32,8691,2781,0,0,0,0,0,0,0,0,0,32,8690,2781,28,9237,2586,4,4859,194,0,0,0,5,5189,259,0,0,0
경기도,1930,98927,1916,98547,1840,5241,96428,951,3237,30784,951,3237,30784,0,0,0,889,7384,65644,724,7804,56502,165,5541,9142,0,0,0,76,2788,2119,14,2714,380
강원도,3542,130847,3221,123207,3194,3834,122470,2872,3485,100078,492,3623,17825,2380,3456,82253,322,6954,22392,266,7321,19473,56,5212,2919,0,0,0,27,2728,737,321,2380,7640
충청북도,707,36842,654,35877,624,5407,33741,464,4951,22973,464,4951,22973,0,0,0,160,6730,10768,137,6751,9248,23,6607,1520,0,0,0,30,7120,2136,53,1820,965
충청남도,1832,114708,1820,114394,1662,6390,106195,622,4814,29943,622,4814,29943,0,0,0,1040,7332,76252,868,7795,67663,172,4994,8589,0,0,0,158,5189,8199,12,2617,314
전라북도,2002,127080,1973,126495,1846,6652,122802,790,5730,45269,682,6146,41916,108,3105,3353,1056,7342,77533,1044,7379,77035,12,4147,498,0,0,0,127,2908,3693,29,2018,585
전라남도,1770,113035,1755,112629,1459,6999,102118,420,5172,21722,420,5172,21722,0,0,0,1039,7738,80396,836,8610,71978,203,4147,8418,0,0,0,296,3551,10511,15,2708,406
경상북도,1798,70528,1577,64610,1516,4110,62302,1181,3595,42460,1062,3752,39846,119,2197,2614,335,5923,19842,334,5925,19790,1,5212,52,0,0,0,61,3783,2308,221,2678,5918
경상남도,1148,51758,482,24212,436,5026,21912,273,3680,10046,273,3680,10046,0,0,0,163,7279,11866,163,7279,11866,0,0,0,0,0,0,46,5000,2300,666,4136,27546
제주도,6277,310765,5378,281458,5368,5237,281103,170,3361,5714,170,3361,5714,0,0,0,98,11646,11413,98,11646,11413,0,0,0,5100,5176,263976,10,3551,355,899,3260,29307
